,title,rating,reviews,type,address,operating_hours,phone,website,user_review
68,Residencial Altos do Avecuia - Construtora Rio Branco,5.0,24.0,Construction company,"R. Cardoso Pímentel, 1862 - Avecuia, Porto Feliz - SP, 18540-000, Brazil","{'friday': '9AM–5:45PM', 'saturday': '9AM–2PM', 'sunday': 'Closed', 'monday': '9AM–5:45PM', 'tuesday': '9AM–5:45PM', 'wednesday': '9AM–5:45PM', 'thursday': '9AM–5:45PM'}",+55 11 94780-4801,https://www.construtorariobranco.com.br/empreendimentos/residencial-altos-do-avecuia,
69,Visconde Construtora,4.6,34.0,Real estate developer,"R. Carlos Zaim, 103 - Itu Novo Centro, Itu - SP, 13303-532, Brazil","{'friday': '9AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 11 4024-4212,http://www.viscondeconstrutora.com.br/,
70,Praças da Cidade,4.6,227.0,Bricklayer,"Rua Piratininga, R. Ernesto de Castro - Brás, São Paulo - SP, 03042-001, Brazil","{'friday': '9AM–6PM', 'saturday': '9AM–6PM', 'sunday': '9AM–6PM', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 11 96914-9132,http://www.chenimoveis.com/,
71,Prestes Incorporadora e Construtora,4.0,130.0,Construction company,"R. Dr. Colares, 222 - Centro, Ponta Grossa - PR, 84040-130, Brazil","{'friday': '9AM–7PM', 'saturday': '9AM–2PM', 'sunday': 'Closed', 'monday': '9AM–7PM', 'tuesday': '9AM–7PM', 'wednesday': '9AM–7PM', 'thursday': '9AM–7PM'}",+55 42 3122-6100,http://www.prestes.com/,
72,Marc Construtora de Obras Ltda,4.8,77.0,Road construction company,"Br 376 nº14578, Italia, São José dos Pinhais - PR, 83020-548, Brazil",,+55 41 3382-1244,http://www.marcconstrutora.com.br/contato.php,
73,Engelux Comercial Construtora,4.5,26.0,Construction company,"Rua Cardeal Arcoverde, 1749 - Pinheiros, São Paulo - SP, 05407-002, Brazil",,+55 11 3813-8274,https://engelux.com.br/,
74,SOLA Construtora,4.2,72.0,Construction company,"Estr. União e Indústria, 9098 - Itaipava, Petrópolis - RJ, 25730-745, Brazil","{'friday': '8AM–5PM', 'saturday': '9AM–4PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 24 2221-4332,http://solaconstrutora.com/,
75,Construtora Celi,4.2,82.0,Construction company,"Av. Gen. Calazans, 862 - Industrial, Aracaju - SE, 49065-420, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 79 3216-5000,http://www.celi.com.br/,
76,Construtora e Incorporadora Nostra Casa,4.4,73.0,Home builder,"R. Minas Gerais, 248 - Centro, Chapecó - SC, 89801-015, Brazil","{'friday': '7:30AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30AM–12PM', 'tuesday': '7:30AM–12PM', 'wednesday': '7:30AM–12PM', 'thursday': '7:30AM–12PM'}",+55 49 3323-1700,https://nostracasaconstrutora.com.br/,
77,Hoga Construções,4.0,59.0,Construction company,"R. Dr. Alberto Seabra, 1051 - Vila Madalena, São Paulo - SP, 05452-001, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 3024-5300,http://www.hoga.com.br/,
78,Litoral Construtora,4.0,96.0,Home builder,"Av. Pres. Kennedy, 6641 - Cidade Ocian, Praia Grande - SP, 11704-120, Brazil","{'friday': '8:30AM–6PM', 'saturday': '8:30AM–12:30PM', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",+55 13 3471-4580,http://www.litoralconstrutora.com.br/,
79,Construtora Ltda Locks,4.5,65.0,Construction company,"R. Francisco Martinhago, 258 - Mina do Mato, Criciúma - SC, 88810-500, Brazil","{'friday': '7:30–11:30AM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30–11:30AM', 'tuesday': '7:30–11:30AM', 'wednesday': '7:30–11:30AM', 'thursday': '7:30–11:30AM'}",+55 48 2102-5100,http://construtoralocks.com.br/,
80,Tibério Construções e Incorporações,3.8,343.0,Construction company,"Av. Brasil, 78 - Jardim Paulista, São Paulo - SP, 01430-000, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 4933-7872,http://www.tiberio.com.br/,
81,SKB Construtora,4.7,28.0,Construction company,"Av. Beira Mar, 10183, Balneário Caravelas, Caiobá, Matinhos - PR, 83260-000, Brazil",,+55 41 99909-9257,http://skbconstrutora.com.br/,
82,Best Company Construtora Ltda,4.4,23.0,Construction company,"R. Brejo Alegre, 616 - Vila Olímpia, São Paulo - SP, 04557-051, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 3475-3600,,
83,De Amorim,4.5,67.0,Earth works company,"R. Padre João Rzemelka, 136 - Cidade Industrial De Curitiba, Curitiba - PR, 81280-120, Brazil",,+55 41 3373-2155,https://www.deamorim.com.br/,
84,ACR Construtora e Incorporadora,4.6,21.0,Home builder,"Av. Ana Costa, 433 - CJ 18 A - Gonzaga, Santos - SP, 11060-003, Brazil","{'friday': '8AM–6PM', 'saturday': '9:30AM–4PM', 'sunday': '9:30AM–3PM', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 13 3394-9837,https://acrgrupo.com.br/,
85,TPA Empreendimentos,4.2,41.0,Construction company,"R. Ferreira de Araújo, 221 - Conj. 121 - Pinheiros, São Paulo - SP, 05428-000, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 3093-6199,http://www.tpaempreendimentos.com.br/,
86,Valor Real Empreendimentos,4.3,93.0,Construction company,"R. Benjamin Lins, 609 - Batel, Curitiba - PR, 80420-100, Brazil","{'friday': '9AM–7:30PM', 'saturday': '9AM–6:30PM', 'sunday': 'Closed', 'monday': '9AM–7:30PM', 'tuesday': '9AM–7:30PM', 'wednesday': '9AM–7:30PM', 'thursday': '9AM–7:30PM'}",+55 41 3046-3102,http://nvrempreendimentos.com.br/,
87,AMC Construtora,4.6,34.0,Construction company,"R. Charles Ferrari, 308 - Kobrasol, São José - SC, 88102-050, Brazil","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",+55 48 3246-9906,http://www.amcconstrutora.com.br/,
88,FAENGE,4.6,22.0,Building firm,"CLNW 4/5 Lote A Setor Noroeste, Brasília - DF, 70683-460, Brazil","{'friday': '12AM–11:59PM', 'saturday': '12AM–11:59PM', 'sunday': '12AM–11:59PM', 'monday': '12AM–11:59PM', 'tuesday': '12AM–11:59PM', 'wednesday': '12AM–11:59PM', 'thursday': '12AM–11:59PM'}",+55 61 98271-1177,http://faenge.com.br/,
89,Progetti Construtora,5.0,27.0,Construction company,"R. Dona Eliza, 669 - sala 1 - Vila Fátima, Passo Fundo - RS, 99020-120, Brazil","{'friday': '9AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–12PM', 'tuesday': '9AM–12PM', 'wednesday': '9AM–12PM', 'thursday': '9AM–12PM'}",+55 54 3045-4347,https://progetticonstrutora.com.br/,
90,EF Construtora Ltda,4.9,13.0,Construction company,"Av. Cristo Rei, 821 - Parque das Americas, Uberaba - MG, 38045-250, Brazil","{'friday': '7:30AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30AM–5PM', 'tuesday': '7:30AM–5PM', 'wednesday': '7:30AM–5PM', 'thursday': '7:30AM–5PM'}",+55 34 98444-2382,http://www.efconstrutora.com.br/,
91,BC2,4.4,46.0,Road construction company,"Garden Trade Center, R. Júlio de Mesquita Filho, 10-31 - Conjunto 14 - Jardim Panorama, Bauru - SP, 17011-137, Brazil",,+55 14 3235-4200,,
92,CAPREM Construtora,4.6,160.0,Building firm,"R. Nove, 340 - Cidade Jardim, Rio Claro - SP, 13501-100, Brazil","{'friday': '9AM–6PM', 'saturday': '9AM–1PM', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 19 97413-9043,https://www.caprem.com.br/,
93,Abiatar Empreendimentos e Participações,3.9,140.0,Construction company,"R. Comendador Ângelo Rinaldi, 114 - Parque Santos Dumont, Taboão da Serra - SP, 06754-070, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 11 4303-7400,http://www.abiatar.com/,
94,CIMES Construtora,4.7,23.0,Construction company,"Ed. Cimes Office Tower, R. Koesa, 218 - 11º andar - Kobrasol, São José - SC, 88102-310, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 48 3035-5533,http://www.cimesconstrutora.com.br/,
95,Construtora Santo Antônio,4.0,30.0,Construction company,"Rua Dr. Raul Lafayette, 191 - Sala 1207 - Boa Viagem, Recife - PE, 51021-220, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 81 3466-1485,http://www.construtorasantoantonio.com.br/,
96,Construtora Dakota,4.2,13.0,Construction company,"R. Dr. Veloso, 760 - loja 08 - Centro, Montes Claros - MG, 39400-074, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 38 3214-0930,http://www.construtoradakota.com.br/,
97,Construtora Miquelão,4.5,24.0,Home builder,"Executive Center, R. Sete de Setembro, 800 - Centro, Ponta Grossa - PR, 84010-350, Brazil","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",+55 42 3224-5121,http://www.miquelao.com.br/,
98,Pinho Construtora,4.8,30.0,Home builder,"Av. José Antônio Picoral, 51 - Torres, RS, 95560-000, Brazil","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",+55 51 3664-4646,http://www.pinhoconstrutora.com.br/,
99,FAO Building Engenharia,4.0,42.0,Construction company,"R. Duarte de Azevedo, 431 - Cj 131 - Santana, São Paulo - SP, 02036-021, Brazil","{'friday': '8:15AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:15AM–6PM', 'tuesday': '8:15AM–6PM', 'wednesday': '8:15AM–6PM', 'thursday': '8:15AM–6PM'}",+55 11 2959-4455,http://www.faobuilding.com.br/,
100,Pinho Construtora,4.8,30.0,Home builder,"Av. José Antônio Picoral, 51 - Torres, RS, 95560-000, Brazil","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",+55 51 3664-4646,http://www.pinhoconstrutora.com.br/,
101,FAO Building Engenharia,4.0,42.0,Construction company,"R. Duarte de Azevedo, 431 - Cj 131 - Santana, São Paulo - SP, 02036-021, Brazil","{'friday': '8:15AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:15AM–6PM', 'tuesday': '8:15AM–6PM', 'wednesday': '8:15AM–6PM', 'thursday': '8:15AM–6PM'}",+55 11 2959-4455,http://www.faobuilding.com.br/,
102,Setep Construções 50 Anos,4.6,69.0,Construction company,"R. Francisco Martinhago, 258 - Mina do Mato, Criciúma - SC, 88810-500, Brazil","{'friday': '7:30–11:30AM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30–11:30AM', 'tuesday': '7:30–11:30AM', 'wednesday': '7:30–11:30AM', 'thursday': '7:30–11:30AM'}",+55 48 2102-5100,,
103,Piemonte Construtora,4.0,87.0,Construction company,"Av. do Batel, 1920 - Batel, Curitiba - PR, 80420-090, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 41 3316-3316,http://www.piemonte.com.br/,
104,HAUS Arquitetura - Construtora Especialista em Projetos Residenciais.,4.9,31.0,Construction company,"Av. Eng. Fábio Roberto Barnabé, 2090 - Jardim Esplanada, Indaiatuba - SP, 13331-520, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 19 3801-3018,https://www.hausarquitetura.com.br/,
105,Athié | Wohnrath,4.6,322.0,Construction company,"Praça João Duran Alonso, 34 - 13º Andar - Cidade Monções, São Paulo - SP, 04571-070, Brazil","{'friday': '9AM–8PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–8PM', 'tuesday': '9AM–8PM', 'wednesday': '9AM–8PM', 'thursday': '9AM–8PM'}",+55 11 5501-6766,http://www.athiewohnrath.com.br/,
106,Solum Construtora e Incorporadora - Empreendimentos em Pelotas,4.6,34.0,Construction company,"Plex Hub Corporativo, Av. Dois, 100, Parque Una, Sala 1006 - Areal, Pelotas - RS, 96075-166, Brazil","{'friday': '8:30AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–12PM', 'tuesday': '8:30AM–12PM', 'wednesday': '8:30AM–12PM', 'thursday': '8:30AM–12PM'}",+55 53 3025-6155,http://www.solumconstrutora.com.br/,
107,Porto5 Empreendimentos,4.5,82.0,Construction company,"R. Dom Pedro II, 9A - Centro, Pelotas - RS, 96010-300, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 53 3228-7587,http://www.porto5.com.br/,
108,Urben Construtora e Incorporadora,4.7,46.0,Corporate office,"R. Mariano Pedroso de Almeida, 299 - Alto da Boa Vista, Ribeirão Preto - SP, 14025-540, Brazil","{'friday': '8AM–5PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 16 3515-2200,http://urben.com.br/,
109,AC CON CONSTRUTORA E ENGENHARIA,5.0,9.0,Construction company,"Av. Odorindo Perenha, 1184 - Umuarama, Araçatuba - SP, 16013-230, Brazil",,+55 18 98822-0034,http://www.acconconstrucoes.com.br/,
110,ALPHA CONSTRUTORA,5.0,11.0,Construction company,"Av. Nossa Sra. de Fátima, 994 - Taquaral, Campinas - SP, 13076-000, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 19 4141-9119,http://alphaconstrutora.com.br/,
111,Construtora Up! Containers,4.3,27.0,Construction company,"Av. Cel. José Soares Marcondes, 4634 - Parque Higienopolis, Pres. Prudente - SP, 19053-575, Brazil",,+55 18 99755-4170,https://upcontainers.com.br/,
112,Barbara Engenharia e Construtora,4.5,17.0,Construction company,"R. Balthazar da Veiga, 634 - 6° Andar - Vila Nova Conceição, São Paulo - SP, 04510-001, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 2114-1234,http://www.barbara.com.br/,
113,Lyx Engenharia,4.0,70.0,Home builder,"Av. Rep. Argentina, 4882 - Novo Mundo, Curitiba - PR, 81050-001, Brazil","{'friday': '8AM–10PM', 'saturday': '8:30AM–10PM', 'sunday': '10AM–6PM', 'monday': '8AM–10PM', 'tuesday': '8AM–10PM', 'wednesday': '8AM–10PM', 'thursday': '8AM–10PM'}",+55 41 3515-1841,https://www.lyx.com.br/,
114,Genea Merging and Construction,4.9,18.0,Construction company,"Estr. do Viaduto, 2005 - Fazenda Aya, Suzano - SP, 08650-435, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 11 2832-4200,http://www.genea.com.br/,
115,Construtora São José,4.3,32.0,Building firm,"Av. Pres. Juscelino Kubitschek, 279 - Vila Nova Conceição, São Paulo - SP, 04543-010, Brazil","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",+55 11 3065-4444,http://www.construtorasaojose.com.br/,
116,W3,4.8,20.0,Construction company,"Rua Lauro Müller, 116 - Botafogo, Rio de Janeiro - RJ, 22290-160, Brazil","{'friday': '9AM–7PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–7PM', 'tuesday': '9AM–7PM', 'wednesday': '9AM–7PM', 'thursday': '9AM–7PM'}",+55 21 3873-3400,https://w3.com.br/,
117,Construtora Manhattan,3.4,97.0,Construction company,"21, Av. Santos Dumont, 2122 - Aldeota, Fortaleza - CE, 60150-160, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 85 3486-9200,http://www.construtoramanhattan.com.br/,
118,Vilaurbe Construtora e Incorporadora,4.3,13.0,Home builder,"R. 15 de Novembro, 1151 - Centro, São Carlos - SP, 13561-206, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 16 3419-9910,http://www.vilaurbe.com.br/,
119,Concretiza3D Empreendimentos,4.9,77.0,Building firm,"R. Vinte e Quatro de Maio, 219 - Centro, Indaiatuba - SP, 13330-060, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 19 3835-2225,http://www.concretiza3d.com/,
120,CAPREM Construtora,4.6,160.0,Building firm,"R. Nove, 340 - Cidade Jardim, Rio Claro - SP, 13501-100, Brazil","{'friday': '9AM–6PM', 'saturday': '9AM–1PM', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 19 97413-9043,https://www.caprem.com.br/,
121,VSK Construction and Incorporated,4.2,23.0,Construction company,"R. Blumenau, 1281 - Sala 08 - América, Joinville - SC, 89204-251, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 47 3028-6198,http://vska.com.br/,
122,Barbara Engenharia e Construtora,4.5,17.0,Construction company,"R. Balthazar da Veiga, 634 - 6° Andar - Vila Nova Conceição, São Paulo - SP, 04510-001, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 2114-1234,http://www.barbara.com.br/,
123,BC2,4.4,46.0,Road construction company,"Garden Trade Center, R. Júlio de Mesquita Filho, 10-31 - Conjunto 14 - Jardim Panorama, Bauru - SP, 17011-137, Brazil",,+55 14 3235-4200,,
124,W3,4.8,20.0,Construction company,"Rua Lauro Müller, 116 - Botafogo, Rio de Janeiro - RJ, 22290-160, Brazil","{'friday': '9AM–7PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–7PM', 'tuesday': '9AM–7PM', 'wednesday': '9AM–7PM', 'thursday': '9AM–7PM'}",+55 21 3873-3400,https://w3.com.br/,
125,HAUS Arquitetura - Construtora Especialista em Projetos Residenciais.,4.9,31.0,Construction company,"Av. Eng. Fábio Roberto Barnabé, 2090 - Jardim Esplanada, Indaiatuba - SP, 13331-520, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 19 3801-3018,https://www.hausarquitetura.com.br/,
126,Genea Merging and Construction,4.9,18.0,Construction company,"Estr. do Viaduto, 2005 - Fazenda Aya, Suzano - SP, 08650-435, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 11 2832-4200,http://www.genea.com.br/,
127,Solare Construtora,5.0,12.0,Construction company,"R. Campos Sáles, N 732 - Renato Goncalves, Barreiras - BA, 47806-058, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 77 3612-6511,https://solareconstrutora.com.br/,
128,ALPHA CONSTRUTORA,5.0,11.0,Construction company,"Av. Nossa Sra. de Fátima, 994 - Taquaral, Campinas - SP, 13076-000, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 19 4141-9119,http://alphaconstrutora.com.br/,
129,Construtora Manhattan,3.4,97.0,Construction company,"21, Av. Santos Dumont, 2122 - Aldeota, Fortaleza - CE, 60150-160, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 85 3486-9200,http://www.construtoramanhattan.com.br/,
130,Construtora São José,4.3,32.0,Building firm,"Av. Pres. Juscelino Kubitschek, 279 - Vila Nova Conceição, São Paulo - SP, 04543-010, Brazil","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",+55 11 3065-4444,http://www.construtorasaojose.com.br/,
131,Inmobiliaria y Constructora Dominicana,3.0,1.0,Commercial real estate agency,"65-65 Wetherole St, Rego Park, NY 11374",,(561) 637-7714,,
132,SCULP Construtora e Incorporadora,4.5,178.0,Building firm,"Av. Pres. Castelo Branco, 1580 - Boqueirão, Praia Grande - SP, 11700-015, Brazil","{'friday': '9AM–5PM', 'saturday': '9AM–12PM', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 13 3302-4769,http://www.sculpconstrutora.com.br/,
133,Gotardo Construtora,4.9,9.0,Construction company,"Rod. Jones dos Santos Neves, 1000 - Muquiçaba, Guarapari - ES, 29215-002, Brazil","{'friday': '8–11:30AM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8–11:30AM', 'tuesday': '8–11:30AM', 'wednesday': '8–11:30AM', 'thursday': '8–11:30AM'}",+55 27 3261-9400,http://gotardoconstrutora.com.br/,
134,Construtora Projets,4.7,19.0,Construction company,"Av. Nereu Ramos, 4204 - Sala 01 - Itacolomi, Balneário Piçarras - SC, 88380-000, Brazil","{'friday': '8:30AM–12PM', 'saturday': '9AM–12PM', 'sunday': '8:30AM–12PM', 'monday': '8:30AM–12PM', 'tuesday': '8:30AM–12PM', 'wednesday': '8:30AM–12PM', 'thursday': '8:30AM–12PM'}",+55 47 99288-8477,http://construtoraprojets.com.br/,
135,EF Construtora Ltda,4.9,13.0,Construction company,"Av. Cristo Rei, 821 - Parque das Americas, Uberaba - MG, 38045-250, Brazil","{'friday': '7:30AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30AM–5PM', 'tuesday': '7:30AM–5PM', 'wednesday': '7:30AM–5PM', 'thursday': '7:30AM–5PM'}",+55 34 98444-2382,http://www.efconstrutora.com.br/,
136,Quattro Construtora,3.9,20.0,Construction company,"Al. Rio Negro, 503 - Conjunto 907 - Alphaville Industrial, Barueri - SP, 06454-000, Brazil","{'friday': '8:30AM–5:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6:30PM', 'tuesday': '8:30AM–6:30PM', 'wednesday': '8:30AM–6:30PM', 'thursday': '8:30AM–6:30PM'}",+55 11 3045-0826,https://www.quattroconstrutora.com.br/,
137,Fatto Construtora,5.0,9.0,Construction company,"R. Bairi, 257 - Alto da Lapa, São Paulo - SP, 05059-000, Brazil","{'friday': '9AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 11 3297-4607,http://fattoconstrutora.com.br/,
138,OMA Construtora e Incorporadora,4.6,46.0,Building firm,"R. Alm. Barroso, 173 - Vila Nova, Blumenau - SC, 89035-400, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 47 3325-4745,http://www.construtoraoma.com.br/,
139,CDG Construtora,4.5,10.0,Construction company,"Av. Eng. Heitor Antônio Eiras Garcia, 6169 - Jardim Esmeralda, São Paulo - SP, 05564-200, Brazil",,+55 11 3782-8805,https://www.cdgconstrutora.com.br/,
