,title,rating,reviews,type,address,operating_hours,phone,website,user_review
84,Viverlare Construções,,,Construction company,"R. Benjamin Constant, 170 Empresarial Mundo Plaza, sala 1901 - Estacao Velha, Campina Grande - PB, 58410-003, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 99612-5558,https://www.viverlareconstrucoes.com/,
85,Pórtico Engenharia e Construções,,,Construction company,"R. João Alves de Oliveira, 302 - Centro, Campina Grande - PB, 58400-117, Brazil","{'friday': '7AM–6PM', 'saturday': '8AM–1PM', 'sunday': 'Closed', 'monday': '7AM–6PM', 'tuesday': '7AM–6PM', 'wednesday': '7AM–6PM', 'thursday': '7AM–6PM'}",+55 83 99374-1001,https://www.instagram.com/portico.construcoes/,
86,Protagon Engenharia,,,Construction company,"R. Vice-Prefeito Antonio de C. Souza - Estacao Velha, Campina Grande - PB, 58410-050, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 83 99611-6040,https://protagonengenharia.com.br/,
87,Concretti Engenharia,5.0,1.0,Construction company,"R. Alzira Ramos de Figueiredo - Itararé, Campina Grande - PB, 58411-020, Brazil","{'friday': '7AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7AM–5PM', 'tuesday': '7AM–5PM', 'wednesday': '7AM–5PM', 'thursday': '7AM–5PM'}",+55 83 98109-5581,,
88,Caenge,,,Construction company,"R. Goiânia, 260 - Cidades, Campina Grande - PB, 58107-190, Brazil",,+55 83 3322-9683,http://www.caenge.com.br/,
89,Construart Construção e Incorporação,,,Construction company,"R. Otacílio Nepomuceno, 100 A - Sala 28 - Catolé, Campina Grande - PB, 58410-160, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–6PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 3331-4813,https://www.instagram.com/construartpb/,
90,Pacta Engenharia,5.0,1.0,Construction company,"Rua José Bernardino, N° 97 Complexo Heron Marinho, Sala 1409, Vila Cabral, Campina Grande - PB, 58408-027, Brazil","{'friday': 'Open 24 hours', 'saturday': 'Open 24 hours', 'sunday': 'Open 24 hours', 'monday': 'Open 24 hours', 'tuesday': 'Open 24 hours', 'wednesday': 'Open 24 hours', 'thursday': 'Open 24 hours'}",+55 83 99989-2558,https://www.instagram.com/pactaengenharia/,
91,Obra Argemiro de Figueiredo,,,Construction company,"Av. Dr. Elpídio de Almeida, 12 - Sandra Cavalcante, Campina Grande - PB, 58410-725, Brazil",,,,
92,CONFIANCE EMPREENDIMENTO IMOBILIÁRIOS,,,Construction company,"R. José do O, 565 - Conceição, Campina Grande - PB, 58401-411, Brazil",,,,
93,Engenheiro Felipe Barbosa,4.9,13.0,Civil engineering company,"R. Sebastião Viêira da Silva, 70 - 404-A - Sandra Cavalcante, Campina Grande - PB, 58410-615, Brazil","{'friday': '8AM–7PM', 'saturday': '8AM–1PM', 'sunday': 'Closed', 'monday': '8AM–7PM', 'tuesday': '8AM–7PM', 'wednesday': '8AM–7PM', 'thursday': '8AM–7PM'}",+55 83 98158-6733,,
94,Mds Empreendimento,5.0,1.0,Construction company,"lg Dr João Honorio de Melo 31, Campina Grande - PB, 58407-497, Brazil",,+55 83 3337-4721,,
95,Almir Gesso,4.0,2.0,Construction company,"R. Roberto Cavalcante Albuquerque, 879 - Tambor, Campina Grande - PB, 58414-595, Brazil",,,,
96,MAterial de construçao,,,Construction company,"R. Márcio Moreira Antunes, 540 - Santa Cruz, Campina Grande - PB, 58417-115, Brazil",,,,
97,OLIVEIRA E COSTA CONSTRUÇÕES LTDA,,,Construction company,"R. Dr. Aroldo Cruz, 243 - C - Itararé, Campina Grande - PB, 58411-055, Brazil","{'friday': '7:30AM–5:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30AM–5:30PM', 'tuesday': '7:30AM–5:30PM', 'wednesday': '7:30AM–5:30PM', 'thursday': '7:30AM–5:30PM'}",+55 83 99925-6455,https://oliveira-e-costa-construcoes-ltda.negocio.site/?utm_source=gmb&utm_medium=referral,
98,D.E.R-RR-CAMPINA GRANDE,,,Road construction company,"1069, R. João Suassuna, 961 - Palmeira, Campina Grande - PB, Brazil",,,,
99,Carvalho Arquitetura e Engenharia,,,Construction company,"Avenida, R. Manoel Tavares, 875 - Sala 105 - Alto Branco, Campina Grande - PB, 58401-490, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 98600-7229,https://carvalhoarqenge.wixsite.com/arqenge,
100,Construtora Espacial,,,Construction company,"R. Manoel Elías de Castro, 976 - Alto Branco, Campina Grande - PB, 58401-690, Brazil",,+55 83 3321-9999,,
101,Trivan - Engenharia e Construções,5.0,3.0,Corporate office,"R. Vice-Prefeito Antonio de C. Souza, SALA 607 - Estacao Velha, Campina Grande - PB, 58400, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 83 99843-5439,,
102,Soares Anjos,,,Construction company,"Ed. Valdé Junior Gomes Silveira,, R. Dom Pedro I, 173 - 303 - São José, Campina Grande - PB, 58400-414, Brazil",,+55 83 98111-0256,,
103,Reformas e Cia,,,Construction company,"Cidades, Campina Grande - PB, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 98767-7645,,
104,Flex Construções e Reformas,,,Construction company,"R. Cap. João Alves de Lira, 467 - Prata, Campina Grande - PB, 58400-560, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 98893-3586,https://www.instagram.com/flex.cer/,
105,Construart,4.5,10.0,Building materials store,"R. Manoel Pôrto, 408 - Santa Rosa, Campina Grande - PB, 58416-500, Brazil","{'friday': '7AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7AM–6PM', 'tuesday': '7AM–6PM', 'wednesday': '7AM–6PM', 'thursday': '7AM–6PM'}",+55 83 3322-4446,,
106,Rowtork - Engenharia e Comércio,5.0,1.0,Construction company,"R. Germana Teixeira de Araújo, 65 - Três Irmãs, Campina Grande - PB, 58424-240, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 2153-9647,,
107,AGILMAX ENGENHARIA,,,Construction company,"Av Marechal Floriano Peixoto n80 Shopping Lindacir, R. Dep. Jáder Medeiros, 09, Campina Grande - PB, 58400-165, Brazil","{'friday': '7AM–5:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7AM–5:30PM', 'tuesday': '7AM–5:30PM', 'wednesday': '7AM–5:30PM', 'thursday': '7AM–5:30PM'}",+55 83 98817-8071,http://www.agilmax.com.br/,
108,DBM Construtora e Empreendedorismo,,,Bricklayer,"Professora Severina Lira de Gusmão N 380, Monte Castelo, PB, 58407-170, Brazil",,+55 83 99975-0160,,
109,FGESSO,5.0,16.0,Dry wall contractor,"Av. Francisco Lopes de Almeida - Campina Grande, PB, 58417-290, Brazil","{'friday': '7:30AM–5:30PM', 'saturday': '7:30AM–12PM', 'sunday': 'Closed', 'monday': '7:30AM–5:30PM', 'tuesday': '7:30AM–5:30PM', 'wednesday': '7:30AM–5:30PM', 'thursday': '7:30AM–5:30PM'}",+55 83 99336-3056,,
110,Náo tem,,,Custom home builder,"R. Joaquim Alves Caluête, no 48 - Jeremias, Campina Grande - PB, 58400-000, Brazil",,+55 83 99177-2808,,
111,bmc construções,,,Construction company,"R. Cap. João Alves de Lira, 1250 - Prata, Campina Grande - PB, 58400-560, Brazil",,+55 83 3322-2933,http://www.bmcconstrucoes.com.br/contato.html,
112,J. Motta Engenharia,4.6,5.0,Civil engineer,"R. Humberto Batista Lima, 189 - Catolé, Campina Grande - PB, 58410-530, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 83 3331-5547,,
113,Johnson`s Construtora,,,Building firm,"R. Epaminondas Câmara, 274 - Catolé, Campina Grande - PB, 58410-380, Brazil",,+55 83 99827-7311,,
114,Construtora rocha cavalcante,,,Corporate office,"R. Vidal de Negreiros, 51a - Centro, Campina Grande - PB, 58400-263, Brazil",,,,
115,Cbe Companhia Brasileira de Equipamento,,,Construction company,"Av. Jorn. Assis Chateaubriand, 1155 - Estacao Velha, Campina Grande - PB, 58105-420, Brazil",,+55 83 3182-2100,,
116,Lamartine A Pereira,,,Construction company,"R. Des. Trindade, 340 - Centro, Campina Grande - PB, 58100-660, Brazil",,+55 83 3341-7995,http://lamartineapereira.vitrinevirtual.net/,
117,Humany | Stand de Vendas,,,Home builder,"R. João Taváres de Brito, 125 - Catolé, Campina Grande - PB, 58410-188, Brazil","{'friday': '10AM–7PM', 'saturday': '9AM–1PM', 'sunday': 'Closed', 'monday': '10AM–7PM', 'tuesday': '10AM–7PM', 'wednesday': '10AM–7PM', 'thursday': '10AM–7PM'}",+55 83 3201-3711,https://www.fibraconstrutora.com.br/,
118,ENGEPARAIBA CONSTRUÇÕES E REFORMAS,,,Building firm,"R. Antônio Guedes de Andrade, 199 - Catolé, Campina Grande - PB, 58410-223, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 98627-1819,,
119,Drycon Soluções e Engenharia,,,Building firm,"Rua Vereador, R. Ver. Arrojado Lisboa, 684, Campina Grande - PB, 58400-640, Brazil","{'friday': '7:30AM–5:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30AM–5:30PM', 'tuesday': '7:30AM–5:30PM', 'wednesday': '7:30AM–5:30PM', 'thursday': '7:30AM–5:30PM'}",+55 83 3065-7551,,
120,QD-SBG,,,Home builder,"Q. D - Três Irmãs, Campina Grande - بارايبا،, Brazil",,,,
121,Adapte Home,5.0,6.0,Remodeller,"Rua Professora Yayá Melo, 424 - Jardim Quarenta, Campina Grande - PB, 58416-085, Brazil","{'friday': 'Open 24 hours', 'saturday': 'Open 24 hours', 'sunday': 'Open 24 hours', 'monday': 'Open 24 hours', 'tuesday': 'Open 24 hours', 'wednesday': 'Open 24 hours', 'thursday': 'Open 24 hours'}",+55 83 99303-8786,,
122,Dijuan,5.0,2.0,,"R. Espírito Santo, 2700 - Tambor, Campina Grande - PB, 58105-411, Brazil",,,,
123,Lago Empreendimentos Imobiliários,,,Building firm,"R. Cônego Pequeno, 490 / 1302 - Prata, Campina Grande - PB, 58428-740, Brazil","{'friday': '7:30am–6pm', 'saturday': '8am–6pm', 'sunday': 'Closed', 'monday': '7:30am–6pm', 'tuesday': '7:30am–6pm', 'wednesday': '7:30am–6pm', 'thursday': '7:30am–6pm'}",+55 83 99612-1007,https://lago-empreendimentos-imobiliarios.negocio.site/,
124,Icol Indústria de Construções,3.0,3.0,Construction Company,"Av. Pref. Severino Bezerra Cabral, 3371 - José Pinheiro, Campina Grande - PB, 58407-475, Brazil",,+55 83 3338-2850,http://icolindustriadeconstrucoes.vitrinevirtual.net/,
125,Residencial Igor Tomaz Moreira,4.8,20.0,Townhouse complex,"R. Pref. Antônio Luiz Coutinho, 156 - Liberdade, Campina Grande - PB, 58414-285, Brazil",,,,
126,Abílio Construções,,,Building firm,"Senador Nereu Ramos, 345, Empresarial My Way, sala 208 - José Pinheiro, Campina Grande - PB, 58407-483, Brazil","{'friday': '8am–6pm', 'saturday': '8am–12pm', 'sunday': 'Closed', 'monday': '8am–6pm', 'tuesday': '8am–6pm', 'wednesday': '8am–6pm', 'thursday': '8am–6pm'}",+55 83 99145-1933,https://www.instagram.com/abilioconstrucoes/,
127,Romeu Mendes Corretor De Imóveis,5.0,1.0,Home builder,"R. Lucioneia Maria da Conceição, 130 - Santa Cruz, Campina Grande - PB, 58417-020, Brazil","{'friday': '8am–6pm', 'saturday': '8am–6pm', 'sunday': '8am–6pm', 'monday': '8am–6pm', 'tuesday': '8am–6pm', 'wednesday': '8am–6pm', 'thursday': '8am–6pm'}",+55 83 98870-0041,,
128,Construtora Rocha - Complexo Aluízio Campos,,,Construction Company,"Galante, Queimadas - PB, Brazil","{'friday': '8–11am', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8–11am', 'tuesday': '8–11am', 'wednesday': '8–11am', 'thursday': '8–11am'}",,,
129,Simul Engenharia,,,Civil engineering company,"R. Barão do Abiaí, Nº 60 - Centro, Campina Grande - PB, 58400-110, Brazil",,+55 83 98670-4377,,
130,Roberto Pinto Palace,4.7,116.0,Apartment complex,"R. Arnaldo de Albuquerque, 501 - Lauritzen, Campina Grande - PB, 58401-390, Brazil","{'friday': '8am–6pm', 'saturday': '8am–12pm', 'sunday': 'Closed', 'monday': '8am–6pm', 'tuesday': '8am–6pm', 'wednesday': '8am–6pm', 'thursday': '8am–6pm'}",,https://condominiopalazzo.business.site/,
131,LAGOA (ANTIGA OLARIA),5.0,1.0,Prefabricated house companies,"Dinamérica, Campina Grande - PB, Brazil",,,,
132,Syvel Gesso E Pvc,3.7,3.0,Construction Company,"R. Reginaldo C. Pereira, 58 - Centenário, Campina Grande - PB, 58428-205, Brazil",,+55 83 98754-4055,,
133,Alan construções & Reformas,,,Home builder,"R. Eliana Gomes Quirino - Três Irmãs, Campina Grande - PB, 58720-421, Brazil","{'friday': '7am–5pm', 'saturday': '8am–1:30pm', 'sunday': 'Closed', 'monday': '7am–5pm', 'tuesday': '7am–5pm', 'wednesday': '7am–5pm', 'thursday': '7am–5pm'}",+55 83 98616-4827,,
134,Aurora Engenharia,5.0,1.0,Civil engineering company,"R. Dr. João Pequeno, 508 - Sala 203 - Catolé, Campina Grande - PB, 58410-150, Brazil",,+55 83 98633-7387,,
135,Borghoff Construtora,,,Construction Company,"Av Josefina de Souza Montenegro, Estr. do Ligeiro - Fazenda Velha, Queimadas - PB, 58754-000, Brazil","{'friday': '7am–6pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30am–5:30pm', 'tuesday': '7:30am–6pm', 'wednesday': '7am–6pm', 'thursday': '7am–6pm'}",+55 83 99165-6265,,
136,Construtora Brascon,4.7,52.0,Construction Company,"Av. Sen. Ruy Carneiro, 540 - Miramar, João Pessoa - PB, 58039-181, Brazil","{'friday': '8am–5pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8am–6pm', 'tuesday': '8am–6pm', 'wednesday': '8am–6pm', 'thursday': '8am–6pm'}",+55 83 98886-0362,https://www.construtorabrascon.com.br/,
137,Santhiago Empreendimentos,5.0,1.0,Corporate office,"Serrotão, Campina Grande - PB, Brazil",,+55 33411340,,
138,Projetec Serviços de Engenharia LTDA,5.0,1.0,Civil engineering company,"Atlanta Work Place, R. Vig. Calixto, 1754 - Sala 107 - Catolé, Campina Grande - PB, 58400-550, Brazil","{'friday': '8am–5:30pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8am–5:30pm', 'tuesday': '8am–5:30pm', 'wednesday': '8am–5:30pm', 'thursday': '8am–5:30pm'}",+55 83 99967-9428,https://projetec-servicos-de-engenharia-ltda.negocio.site/,
139,METALFREIRE,5.0,27.0,Construction Company,"Avenida VENIDA: MARECHAL FLORIANO PEIXOTO, N: 2250. GALPÃO: J, Centenário, Campina Grande - PB, 58428-130, Brazil","{'friday': '7–11:30am', 'saturday': '7–11am', 'sunday': 'Closed', 'monday': '7–11:30am', 'tuesday': '7–11:30am', 'wednesday': '7–11:30am', 'thursday': '7–11:30am'}",+55 83 2148-9114,http://www.metalfreire.com.br/,
140,Albuquerque Engenharia,,,Civil engineering company,"R. Aprígio Pereira Nepomuceno, 1285 - Jardim Paulistano, Campina Grande - PB, 58415-630, Brazil","{'friday': '8am–5pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8am–5pm', 'tuesday': '8am–5pm', 'wednesday': '8am–5pm', 'thursday': '8am–5pm'}",+55 83 98766-6380,http://albuquerqueengenharia.net/?utm_source=gmb&utm_medium=referral,
141,Pernambuco Construtora,4.5,67.0,Construction Company,"Av. República do Líbano, 251 - Pina, Recife - PE, 51110-160, Brazil","{'friday': '9am–10pm', 'saturday': '9am–10pm', 'sunday': '12–9pm', 'monday': '9am–10pm', 'tuesday': '9am–10pm', 'wednesday': '9am–10pm', 'thursday': '9am–10pm'}",+55 81 3125-6464,http://www.pernambucoconstrutora.com.br/pre-home/home/,
142,Montreal,5.0,1.0,,"Três Irmãs, Campina Grande - PB, 58423-372, Brazil",,,,
143,IS Engenharia- Construtora,,,Construction Company,"Augusto felix de Barros Centro, Lagoa Seca - PB, 58117-000, Brazil","{'friday': '7:30am–5am', 'saturday': '7:30am–12pm', 'sunday': 'Closed', 'monday': '7:30am–5am', 'tuesday': '7:30am–5am', 'wednesday': '7:30am–5am', 'thursday': '7:30am–5am'}",+55 83 99132-9101,https://is-engenharia-construtora.negocio.site/?utm_source=gmb&utm_medium=referral,
144,Neo Ipsum - Soluções em Engenharia,5.0,2.0,Civil engineering company,"R. Cap. João Alves de Lira, 467 - Prata, Campina Grande - PB, 58400-560, Brazil","{'friday': '8am–6pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8am–6pm', 'tuesday': '8am–6pm', 'wednesday': '8am–6pm', 'thursday': '8am–6pm'}",+55 83 98814-8463,https://neoipsum.com.br/,
145,AC Construção,5.0,5.0,Building materials supplier,"R. Pres. João Pessoa, 406 - Centro, Campina Grande - PB, 58400-002, Brazil","{'friday': '8am–5pm', 'saturday': '8am–12pm', 'sunday': 'Closed', 'monday': '8am–5pm', 'tuesday': '8am–5pm', 'wednesday': '8am–5pm', 'thursday': '8am–5pm'}",+55 83 3322-8165,http://www.instagram.com/acconstrucao,
146,Polimix Concreto,,,Home builder,"R. Maria Arruda de Figueiredo, 501 - Distrito Industrial, Campina Grande - PB, 58475-000, Brazil",,,http://www.polimix.com.br/,
147,Construtora Rocha Cavalcante (Usina de Asfalto e Pré-moldados),,,Corporate office,"Rod. Gov. Antonio Mariz, 226 - Velame, Campina Grande - PB, Brazil",,,,
148,Ygor Gesso,,,Dry Wall Contractor,"Santa Rosa, Campina Grande - PB, 58416-522, Brazil",,,,
149,HABITAR - Projetos BIM - arquitetura e engenharia,,,Civil engineering company,,"{'friday': 'Open 24 hours', 'saturday': 'Open 24 hours', 'sunday': 'Open 24 hours', 'monday': 'Open 24 hours', 'tuesday': 'Open 24 hours', 'wednesday': 'Open 24 hours', 'thursday': 'Open 24 hours'}",+55 83 98649-9729,,
150,Construtora Carrilho Ltda,4.4,25.0,Construction Company,"Rua Antônio Lumack do Monte, 96 - 7º andar - Boa Viagem, Recife - PE, 51020-280, Brazil","{'friday': '8am–6pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8am–6pm', 'tuesday': '8am–6pm', 'wednesday': '8am–6pm', 'thursday': '8am–6pm'}",+55 81 3231-1703,http://www.carrilho.com.br/,
151,PORTAL DOS BOSQUES,4.6,69.0,Garden Allotment,"Serrotão, Campina Grande - PB, Brazil",,,,
152,Tetto empreendimentos imobiliários,,,Construction Company,"R. Otacílio de Albuquerque, 233 - Centro, Campina Grande - PB, 58400-275, Brazil","{'friday': '8am–12pm', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8am–12pm', 'tuesday': '8am–12pm', 'wednesday': '8am–12pm', 'thursday': '8am–12pm'}",+55 83 3063-1932,http://tettoempreendimentosimobiliarios.vitrinevirtual.net/,
153,Mga 2 Empreedimentos,,,Estate agent,,,+55 83 99103-6773,https://mga2empreedimentos.ueniweb.com/?utm_campaign=gmb,
154,DC gesso,4.0,7.0,Dry Wall Contractor,"Rua benigna Alves Neves - Dinamérica, Campina Grande - PB, 58416-383, Brazil","{'friday': '7:30am–5pm', 'saturday': '7:30–11:30am', 'sunday': 'Closed', 'monday': '7:30am–5pm', 'tuesday': '7:30am–5pm', 'wednesday': '7:30am–5pm', 'thursday': '7:30am–5pm'}",,https://dc-gesso.negocio.site/?utm_source=gmb&utm_medium=referral,
155,Loteamento Terra Nova,4.2,38.0,Townhouse complex,"R. Henrique Sáles Monteiro - Santa Rosa, Campina Grande - PB, 58416-658, Brazil",,,,
156,Garibaldi Porto,,,Home builder,"R. Antenor Navarro, 33 - Centro, Campina Grande - PB, 58400-012, Brazil","{'friday': '8am–6pm', 'saturday': '8am–1pm', 'sunday': 'Closed', 'monday': '8am–6pm', 'tuesday': '8am–6pm', 'wednesday': '8am–6pm', 'thursday': '8am–6pm'}",+55 83 99131-0323,,
157,Portal Residence Park,4.7,40.0,Apartment complex,"R. Maria José Bezerra de Carvalho, 380 - Três Irmãs, Campina Grande - PB, 58424-213, Brazil",,,,
158,Marcelo Construções,,,Construction Company,"Queimadas - PB, 58475-000, Brazil",,,,
159,JG aluguel de betoneiras,5.0,1.0,Home builder,"R. Porcina M. da Conceição, 277 - Malvinas, Campina Grande - PB, 58433-615, Brazil","{'friday': 'Open 24 hours', 'saturday': 'Open 24 hours', 'sunday': 'Closed', 'monday': 'Open 24 hours', 'tuesday': 'Open 24 hours', 'wednesday': 'Open 24 hours', 'thursday': 'Open 24 hours'}",+55 83 98660-6065,,
160,Marcelo Construções,,,Construction company,"Queimadas - PB, 58475-000, Brazil",,,,
161,Concretize Imoveis,3.7,3.0,Real estate agency,"Av. Alm. Barroso, 2696 - Santa Cruz, Campina Grande - PB, 58013-120, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 83 3065-3030,,
162,Pernambuco Construtora,4.5,67.0,Construction company,"Av. República do Líbano, 251 - Pina, Recife - PE, 51110-160, Brazil","{'friday': '9AM–10PM', 'saturday': '9AM–10PM', 'sunday': '12–9PM', 'monday': '9AM–10PM', 'tuesday': '9AM–10PM', 'wednesday': '9AM–10PM', 'thursday': '9AM–10PM'}",+55 81 3125-6464,http://www.pernambucoconstrutora.com.br/pre-home/home/,
163,RS GESSO,3.8,4.0,Dry wall contractor,"R. São João do Cariri - Malvinas, Campina Grande - PB, 58434-192, Brazil","{'friday': '6AM–8PM', 'saturday': '6AM–8PM', 'sunday': 'Closed', 'monday': '6AM–8PM', 'tuesday': '6AM–8PM', 'wednesday': '6AM–8PM', 'thursday': '6AM–8PM'}",+55 83 98666-3892,,
164,Fv acabamentos,5.0,1.0,Glass shop,"Próxima ao, Rua barão da passagem, R. Luíza Bezerra Mota, 53 - Catolé, Campina Grande - PB, 58104-485, Brazil","{'friday': '7:30AM–5PM', 'saturday': '7:30AM–5PM', 'sunday': 'Closed', 'monday': '7:30AM–5PM', 'tuesday': '7:30AM–5PM', 'wednesday': '7:30AM–5PM', 'thursday': '7:30AM–5PM'}",+55 83 99935-6170,,
165,Pré-Moldados Dois Irmãos,4.3,4.0,Concrete metal framework supplier,"R. Manoel Mota, 1311 - Bodocongó, Campina Grande - PB, 58109-515, Brazil",,+55 83 99102-7044,,
166,Construtora Carrilho Ltda,4.4,25.0,Construction company,"Rua Antônio Lumack do Monte, 96 - 7º andar - Boa Viagem, Recife - PE, 51020-280, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 81 3231-1703,http://www.carrilho.com.br/,
167,GESSOLANDIA,4.3,3.0,Dry wall contractor,"R. Manoel Mota, 1222 - Ramadinha, Campina Grande - PB, 58430-745, Brazil","{'friday': '7AM–5AM', 'saturday': '7AM–12PM', 'sunday': 'Closed', 'monday': '7AM–5AM', 'tuesday': '7AM–5AM', 'wednesday': '7AM–5AM', 'thursday': '7AM–5AM'}",+55 83 99396-1128,https://gessolandia.negocio.site/?utm_source=gmb&utm_medium=referral,
168,Imobiliaria Gomes,4.7,16.0,Real estate,"R. Dr. João Taváres, 524 - Centro, Campina Grande - PB, 58400-248, Brazil","{'friday': '7AM–6PM', 'saturday': '8AM–1PM', 'sunday': 'Closed', 'monday': '7AM–6PM', 'tuesday': '7AM–6PM', 'wednesday': '7AM–6PM', 'thursday': '7AM–6PM'}",+55 83 3322-3786,http://www.imobiliariagomes.com/,
169,Metalúrgica Barrabar's,,,Metal construction company,"R. José Lopes de Andrade, 469 - Vila Cabral, Campina Grande - PB, 58408-100, Brazil",,,,
170,MBS consultoria & Engenharia,,,Construction company,"R. Monsenhor Borges, 15, Matinhas - PB, 58128-000, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 83 99600-3610,,
171,Construtora Civil,4.8,9.0,Construction company,"Av. Diomar Maia de Sales Pontes, 26 - Lot. Parque Verde, Cabedelo - PB, 58310-000, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 3246-4548,http://www.construtoracivil.com.br/,
172,Construtora Santo Antônio,4.0,30.0,Construction company,"Rua Dr. Raul Lafayette, 191 - Sala 1207 - Boa Viagem, Recife - PE, 51021-220, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 81 3466-1485,http://www.construtorasantoantonio.com.br/,
173,Portal Residence Club,4.2,86.0,Condominium complex,"R. José Alves do Nascimento, 395 - Três Irmãs, Campina Grande - PB, Brazil",,,,
174,Mini Empresa construção civil,5.0,1.0,Bricklayer,"R. Genival Firmino, 34, São Sebastião de Lagoa de Roça - PB, 58119-000, Brazil","{'friday': '8:35AM–7PM', 'saturday': '7:50AM–10PM', 'sunday': 'Closed', 'monday': '8:35AM–6PM', 'tuesday': '8:30AM–5PM', 'wednesday': '9:35AM–7:40PM', 'thursday': '7:35AM–4PM'}",+55 83 98832-1793,,
175,Jr revestimentos,,,Flooring contractor,"R. do Sol, 384 - Santa Rosa, Campina Grande - PB, 58416-540, Brazil","{'friday': '7AM–6PM', 'saturday': '7AM–6PM', 'sunday': 'Closed', 'monday': '7AM–6PM', 'tuesday': '7AM–6PM', 'wednesday': '7AM–6PM', 'thursday': '7AM–6PM'}",+55 83 99151-8809,,
